Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/904/419/385/GCF_904419385.1_genomic.fna.gz	0.0012	0.0009	96.32	0.164	95.48-97.28	0.164	0.11-0.21	1	1.234	376/7646	90.74	76	NZ_CAJFRI010000001.1 Candidatus Heteroscilispira lomanii isolate Chicken_16_mag_111, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/735/GCA_000437735.1_genomic.fna.gz	0.0012	0.0013	97.91	0.163	97.27-98.41	0.163	0.14-0.20	1	1.170	949/11847	92.18	65	FR899312.1 Eubacterium sp. CAG:38 genomic scaffold, scf6, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/078/545/GCF_900078545.1_genomic.fna.gz	0.0012	0.0008	96.50	0.162	95.54-97.36	0.162	0.13-0.22	1	1.110	391/7737	90.82	50	NZ_FLLS01000001.1 Olegusella massiliensis strain KHD7, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/553/935/GCF_001553935.1_genomic.fna.gz	0.0012	0.0014	96.58	0.160	95.88-97.33	0.160	0.12-0.20	1	1.092	671/13056	90.87	24	NZ_CP014232.1 Actinomyces oris strain T14V chromosome, complete genome
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/902/159/415/GCF_902159415.1_genomic.fna.gz	0.0012	0.0008	95.88	0.159	94.83-97.15	0.159	0.10-0.22	1	1.087	300/7332	90.20	129	NZ_CABGJU010000001.1 Streptococcus mitis strain 4928STDY7071560, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/404/655/GCF_001404655.1_genomic.fna.gz	0.0012	0.0011	96.47	0.159	95.61-97.36	0.159	0.12-0.20	1	1.131	525/10638	90.75	445	NZ_CYYH01000001.1 Anaerostipes hadrus strain 2789STDY5608830, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/468/015/GCF_000468015.1_genomic.fna.gz	0.0011	0.0014	97.26	0.152	96.45-97.86	0.152	0.12-0.19	1	1.242	813/13066	91.43	264	NZ_KI260285.1 Ruminococcus callidus ATCC 27760 Scaffold0, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCA/904/420/255/GCA_904420255.1_genomic.fna.gz	0.0011	0.0009	96.80	0.151	95.83-97.75	0.151	0.11-0.20	1	1.163	442/8459	90.92	66	CAJFUT010000001.1 uncultured Angelakisella sp. isolate Coassembly_mag_472 genome assembly, contig: MAGpy_11413_min2k_bin_472_fak87_12741, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCA/905/372/095/GCA_905372095.1_genomic.fna.gz	0.0011	0.0004	96.87	0.149	95.71-98.47	0.149	0.08-0.21	1	1.070	187/3529	90.96	3	CAJPNK010000001.1 Candidatus Saccharibacteria bacterium isolate SRR9217394-mag-bin.2 genome assembly, contig: SRR9217394-mag-bin.2_1, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/456/775/GCF_900456775.1_genomic.fna.gz	0.0011	0.0011	97.00	0.144	96.06-97.91	0.144	0.11-0.19	1	1.076	569/10628	90.99	25	NZ_UAUL01000012.1 Clostridium ventriculi strain NCTC12966, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/155/415/GCA_900155415.1_genomic.fna.gz	0.0011	0.0011	96.99	0.144	96.09-97.76	0.144	0.11-0.19	1	1.157	575/10708	91.00	236	LT700187.1 Christensenella sp. Marseille-P2438 genome assembly, chromosome: contig00001
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCA/018/376/445/GCA_018376445.1_genomic.fna.gz	0.0011	0.0009	97.15	0.143	96.17-98.07	0.143	0.11-0.19	1	1.067	509/9165	91.10	4	JAHABL010000009.1 Corynebacteriales bacterium isolate L3_072_000G1_dasL3_072_000G1_concoct_72 L3_072_000G1_scaffold_102, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/119/495/GCF_900119495.1_genomic.fna.gz	0.0011	0.0007	97.73	0.141	96.68-98.66	0.141	0.10-0.19	1	1.074	458/6961	91.60	11	NZ_LT632434.1 Arcanobacterium urinimassiliense strain Marseille-P3248T, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/482/105/GCF_003482105.1_genomic.fna.gz	0.0010	0.0011	96.85	0.140	95.85-97.75	0.140	0.10-0.19	1	1.149	556/11123	90.79	538	NZ_QULM01000001.1 Coprococcus sp. OM04-5BH OM04-5BH.Scaf1, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/825/GCF_000154825.1_genomic.fna.gz	0.0010	0.0009	97.18	0.137	96.28-97.92	0.137	0.11-0.18	1	1.079	533/9855	91.02	11	NZ_DS560019.1 Anaerofustis stercorihominis DSM 17244 Scfld_02_4, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/087/015/GCF_900087015.1_genomic.fna.gz	0.0010	0.0010	96.77	0.137	95.84-97.59	0.137	0.10-0.18	1	1.079	534/11307	90.62	223	NZ_FLKP01000001.1 Christensenella timonensis strain Marseille-P2437T, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/237/805/GCF_000237805.1_genomic.fna.gz	0.0010	0.0006	96.23	0.131	95.14-97.58	0.131	0.08-0.19	1	1.061	279/7248	90.03	15	NZ_CM001376.1 Jonquetella anthropi DSM 22815 chromosome, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCA/018/715/285/GCA_018715285.1_genomic.fna.gz	0.0009	0.0007	98.09	0.126	97.25-98.97	0.126	0.09-0.16	1	1.085	568/8539	91.63	15	DVLW01000182.1 MAG TPA_asm: Candidatus Faecivivens stercoripullorum isolate ChiBcec7-5410 ChiBcec7__C100080_L3878_SRR6323100, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/129/655/GCF_900129655.1_genomic.fna.gz	0.0009	0.0013	97.01	0.124	96.15-97.78	0.124	0.09-0.16	1	1.139	806/16248	90.77	553	NZ_FQWK01000018.1 Bacteroides clarus YIT 12056, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/589/745/GCF_003589745.1_genomic.fna.gz	0.0009	0.0010	96.12	0.120	95.09-97.57	0.120	0.07-0.17	1	1.073	395/11616	89.67	35	NZ_CP032364.1 Lachnoanaerobaculum umeaense strain DSM 23576 = CCUG 58757 chromosome, complete genome
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCA/904/395/885/GCA_904395885.1_genomic.fna.gz	0.0009	0.0010	97.63	0.119	96.75-98.60	0.119	0.09-0.16	1	1.066	698/12762	91.05	36	CAJFOF010000001.1 uncultured Lachnospiraceae bacterium isolate Coassembly_mag_301 genome assembly, contig: MAGpy_11413_min2k_bin_301_fak87_10870, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/904/419/725/GCF_904419725.1_genomic.fna.gz	0.0009	0.0004	95.15	0.116	93.34-97.27	0.116	0.05-0.20	1	1.113	133/5488	88.69	12	NZ_CAJFSP010000001.1 Candidatus Heteroclostridium caecigallinarum isolate Chicken_24_mag_188, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCA/905/370/385/GCA_905370385.1_genomic.fna.gz	0.0008	0.0006	96.46	0.112	95.41-98.05	0.112	0.06-0.16	1	1.060	265/7489	89.78	30	CAJPKN010000001.1 Stomatobaculum longum isolate DRR241310-mag-bin.6 genome assembly, contig: DRR241310-mag-bin.6_40, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/406/105/GCA_902406105.1_genomic.fna.gz	0.0007	0.0008	96.79	0.100	95.71-97.66	0.100	0.06-0.14	1	1.078	446/12658	89.77	85	CABPCP010000001.1 uncultured Mordavella sp. isolate MGYG-HGUT-04263 genome assembly, contig: GUT_GENOME261579_1, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/956/585/GCF_001956585.1_genomic.fna.gz	0.0007	0.0009	96.09	0.099	95.00-97.25	0.099	0.07-0.14	1	1.065	384/13615	89.13	217	NZ_MSRR01000001.1 Actinomyces naeslundii strain NCTC 10301 NCTC10301_contig001, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/095/GCA_000436095.1_genomic.fna.gz	0.0007	0.0005	96.24	0.096	94.83-98.03	0.096	0.05-0.15	1	1.058	225/7816	89.19	21	FR884648.1 Phascolarctobacterium sp. CAG:266 genomic scaffold, scf1, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCA/018/378/255/GCA_018378255.1_genomic.fna.gz	0.0007	0.0016	96.80	0.092	95.90-97.66	0.092	0.07-0.12	1	1.067	826/25034	89.58	130	JAGZXV010000301.1 Clostridiaceae bacterium isolate L2_013_000G1_dasL2_013_000G1_metabat.metabat.107 L2_013_000G1_scaffold_10021, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCA/905/215/695/GCA_905215695.1_genomic.fna.gz	0.0007	0.0005	96.10	0.090	94.44-97.85	0.090	0.05-0.14	1	1.081	235/9046	88.89	24	CAJMQN010000001.1 TPA_asm: uncultured bacterium isolate ERR1600705-bin.41 genome assembly, contig: NODE_9_length_359310_cov_12.604404, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/886/185/GCF_001886185.1_genomic.fna.gz	0.0007	0.0011	98.26	0.090	97.45-99.05	0.090	0.07-0.11	1	1.035	941/18129	90.90	79	NZ_JXLA01000001.1 Enterococcus raffinosus strain DSM 5633 Scaffold1, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/981/035/GCF_000981035.1_genomic.fna.gz	0.0006	0.0007	95.16	0.077	93.37-97.35	0.077	0.04-0.12	1	1.068	220/13513	87.56	71	NZ_LAYJ01000078.1 Catabacter hongkongensis strain HKU16 2806ref_2ab_c1, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCA/904/420/015/GCA_904420015.1_genomic.fna.gz	0.0005	0.0004	96.49	0.063	94.68-98.73	0.063	0.03-0.11	1	1.183	202/9818	88.22	37	CAJFTS010000001.1 uncultured Clostridia bacterium isolate Coassembly_mag_118 genome assembly, contig: MAGpy_11413_min2k_bin_118_fak87_190164, whole genome shotgun sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/013/285/GCF_000013285.1_genomic.fna.gz	0.0004	0.0005	95.35	0.051	93.06-96.41	0.051	0.04-0.10	1	1.049	162/13779	86.65	47	NC_008261.1 Clostridium perfringens ATCC 13124, complete sequence
reads/ERR7739005_1.fastq.gz	gtdb_genomes_reps_r207/GCA/015/264/885/GCA_015264885.1_genomic.fna.gz	0.0004	0.0002	97.65	0.049	94.28-98.04	0.049	0.05-0.10	1	1.102	128/5450	88.60	6	JABZYY010000100.1 Streptococcus sp. isolate JCVI_44_bin.7 NODE_100_length_4052_cov_5.160503, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/915/GCA_000436915.1_genomic.fna.gz	11.1946	12.9924	97.12	178.000	NA-NA	HIGH	NA-NA	178	130.710	5379/13298	97.12	206	HF993902.1 Prevotella sp. CAG:1092 genomic scaffold, scf7, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/019/127/135/GCF_019127135.1_genomic.fna.gz	11.1946	16.3077	97.68	178.000	NA-NA	HIGH	NA-NA	178	160.395	8015/16588	97.68	1516	NZ_JAHOEA010000100.1 Prevotella copri strain MSK.21.95 NODE_100_length_5714_cov_292.601, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/002/103/105/GCA_002103105.1_genomic.fna.gz	6.2262	4.3923	98.62	99.000	NA-NA	HIGH	NA-NA	99	68.630	5278/8130	98.62	83	DAAY01000002.1 TPA_asm: Candidatus Gastranaerophilales bacterium HUM_1 contig_228, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/255/GCA_900539255.1_genomic.fna.gz	4.2137	2.9879	98.09	67.000	NA-NA	HIGH	NA-NA	67	61.389	4437/8066	98.09	3	UQBJ01000001.1 uncultured Campylobacter sp. isolate UMGS113 genome assembly, contig: NODE_47_length_118993_cov_7.835486, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/224/675/GCF_002224675.1_genomic.fna.gz	3.0817	4.5305	98.78	49.000	NA-NA	HIGH	NA-NA	49	76.189	11118/16272	98.78	10	NZ_NMPZ01000001.1 Prevotella copri strain Indica contig00001, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/015/074/785/GCF_015074785.1_genomic.fna.gz	2.7672	4.0096	95.11	44.000	NA-NA	HIGH	NA-NA	44	88.311	3349/15835	95.11	5174	NZ_CP042464.1 Prevotella copri strain YF2 chromosome
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/541/355/GCA_900541355.1_genomic.fna.gz	2.0754	1.2005	98.11	33.000	NA-NA	HIGH	NA-NA	33	33.328	3706/6695	98.11	2	UQJU01000001.1 uncultured Spirochaetes bacterium isolate UMGS352 genome assembly, contig: NODE_49_length_87547_cov_3.512413, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/431/835/GCA_000431835.1_genomic.fna.gz	2.0125	1.7011	98.81	32.000	NA-NA	HIGH	NA-NA	32	30.174	6696/9700	98.81	5	HF987897.1 Succinatimonas sp. CAG:777 genomic scaffold, scf1, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/551/985/GCA_900551985.1_genomic.fna.gz	1.7610	2.2635	95.13	28.000	NA-NA	HIGH	NA-NA	28	20.119	3126/14713	95.13	4864	URYG01000001.1 uncultured Prevotella sp. isolate UMGS1464 genome assembly, contig: NODE_17_length_42850_cov_6.32586, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/546/445/GCA_900546445.1_genomic.fna.gz	1.7610	1.0861	97.14	28.000	NA-NA	HIGH	NA-NA	28	28.410	2887/7102	97.14	36	URCV01000001.1 uncultured Bacteroidales bacterium isolate UMGS880 genome assembly, contig: NODE_14_length_75849_cov_11.076889, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/556/095/GCA_900556095.1_genomic.fna.gz	1.7610	1.0923	97.55	28.000	NA-NA	HIGH	NA-NA	28	28.700	3359/7238	97.55	15	USNU01000001.1 uncultured Bacteroidales bacterium isolate UMGS1902 genome assembly, contig: NODE_1168_length_17911_cov_2.274194, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/548/745/GCA_900548745.1_genomic.fna.gz	1.6981	1.8950	97.07	27.000	NA-NA	HIGH	NA-NA	27	26.124	5136/12895	97.07	470	URLQ01000001.1 uncultured Prevotella sp. isolate UMGS1118 genome assembly, contig: NODE_88_length_70488_cov_3.42802, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/553/205/GCA_900553205.1_genomic.fna.gz	1.5723	1.1410	98.65	25.000	NA-NA	HIGH	NA-NA	25	23.253	5423/8266	98.65	44	USCK01000001.1 uncultured bacterium isolate UMGS1585 genome assembly, contig: NODE_88_length_36676_cov_1.86718, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/010/509/575/GCF_010509575.1_genomic.fna.gz	1.3207	1.5365	96.59	21.000	NA-NA	HIGH	NA-NA	21	20.028	4427/12970	96.59	2384	NZ_CP048437.1 Faecalibacterium prausnitzii A2-165 strain JCM 31915 chromosome, complete genome
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/595/GCA_000437595.1_genomic.fna.gz	1.1320	1.2378	97.61	18.000	NA-NA	HIGH	NA-NA	18	17.002	5989/12681	97.61	66	FR899776.1 Faecalibacterium sp. CAG:74 genomic scaffold, scf6, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/556/975/GCA_900556975.1_genomic.fna.gz	1.1320	0.7372	98.53	18.000	NA-NA	HIGH	NA-NA	18	17.999	4758/7526	98.53	48	USQZ01000001.1 uncultured Clostridium sp. isolate UMGS1994 genome assembly, contig: NODE_62_length_79035_cov_9.558724, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/795/GCA_000437795.1_genomic.fna.gz	1.1320	1.0290	98.39	18.000	NA-NA	HIGH	NA-NA	18	18.223	6235/10319	98.39	11	FR899514.1 Prevotella sp. CAG:279 genomic scaffold, scf4, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/432/515/GCA_000432515.1_genomic.fna.gz	1.0691	1.0836	97.35	17.000	NA-NA	HIGH	NA-NA	17	17.587	5055/11633	97.35	75	HF995976.1 Bacteroides sp. CAG:545 genomic scaffold, scf10, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/543/815/GCA_900543815.1_genomic.fna.gz	1.0063	1.1021	98.20	16.000	NA-NA	HIGH	NA-NA	16	15.977	7115/12505	98.20	27	UQST01000001.1 uncultured Prevotellaceae bacterium isolate UMGS608 genome assembly, contig: NODE_3_length_185014_cov_24.597933, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/258/725/GCA_003258725.1_genomic.fna.gz	0.9434	0.6567	99.06	15.000	NA-NA	HIGH	NA-NA	15	15.246	5907/7926	99.06	321	QHMG01000011.1 Candidatus Melainabacteria bacterium isolate js4906-20-3_S2_33_49 js4906-20-3_S2_scaffold_102, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/433/355/GCA_000433355.1_genomic.fna.gz	0.9058	0.9832	98.02	14.403	NA-NA	HIGH	NA-NA	14	14.403	6751/12545	98.02	1491	FR893094.1 Alistipes sp. CAG:435 genomic scaffold, scf9, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/546/925/GCA_900546925.1_genomic.fna.gz	0.8683	0.6667	96.96	13.807	NA-NA	HIGH	NA-NA	14	13.807	3423/8915	96.96	136	UREV01000001.1 uncultured Bacteroides sp. isolate UMGS933 genome assembly, contig: NODE_27_length_162122_cov_9.710694, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/431/015/GCA_000431015.1_genomic.fna.gz	0.8566	0.7683	98.90	13.620	NA-NA	HIGH	NA-NA	12	13.620	7334/10318	98.90	1	HF985978.1 Alistipes sp. CAG:514 genomic scaffold, scf1, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/435/175/GCA_000435175.1_genomic.fna.gz	0.8425	0.4603	98.04	13.396	NA-NA	HIGH	NA-NA	12	13.396	3433/6347	98.04	94	FR880004.1 Clostridium sp. CAG:245 genomic scaffold, scf3, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/550/565/GCA_900550565.1_genomic.fna.gz	0.7882	0.2397	98.89	12.533	NA-NA	HIGH	NA-NA	13	12.533	2463/3484	98.89	1	URSG01000001.1 uncultured Rickettsiales bacterium isolate UMGS1303 genome assembly, contig: NODE_11_length_84807_cov_5.281563, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/293/635/GCF_003293635.1_genomic.fna.gz	0.7485	0.7954	96.44	11.901	NA-NA	HIGH	NA-NA	12	11.901	3910/12018	96.44	2133	NZ_CP026548.1 Faecalibacterium prausnitzii strain 942/30-2 chromosome, complete genome
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/435/075/GCA_000435075.1_genomic.fna.gz	0.7417	0.7328	96.29	11.794	NA-NA	HIGH	NA-NA	12	11.794	3559/11496	96.29	378	FR890570.1 Bacteroides sp. CAG:770 genomic scaffold, scf5, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/543/975/GCA_900543975.1_genomic.fna.gz	0.7302	0.7462	98.07	11.611	NA-NA	HIGH	NA-NA	11	11.611	6353/11612	98.07	64	UQTI01000001.1 uncultured Prevotella sp. isolate UMGS626 genome assembly, contig: NODE_91_length_84055_cov_11.448714, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/251/295/GCF_002251295.1_genomic.fna.gz	0.7281	0.8136	97.88	11.577	NA-NA	HIGH	NA-NA	11	11.577	6483/12598	97.88	122	NZ_NPJA01000001.1 Prevotella sp. P5-50 contig1, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/258/735/GCA_003258735.1_genomic.fna.gz	0.7178	0.5099	98.74	11.413	NA-NA	HIGH	NA-NA	11	11.413	5550/8221	98.74	10	QHME01000026.1 Candidatus Melainabacteria bacterium isolate js4906-23-3_S14_33_15 js4906-23-3_S14_scaffold_11751, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/265/625/GCF_002265625.1_genomic.fna.gz	0.7088	0.9892	97.43	11.271	NA-NA	HIGH	NA-NA	11	11.271	7067/15846	97.43	855	NZ_NOVE01000100.1 Prevotella sp. 885 NODE_100_length_3761_cov_38.0603, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/225/345/GCF_000225345.1_genomic.fna.gz	0.6470	0.8715	99.09	10.288	NA-NA	HIGH	NA-NA	11	10.288	11385/15124	99.09	38	NC_015977.1 Roseburia hominis A2-183, complete sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/885/GCA_900539885.1_genomic.fna.gz	0.6442	0.5801	98.69	10.243	NA-NA	HIGH	NA-NA	11	10.243	6992/10522	98.69	190	UQDT01000001.1 uncultured Faecalibacterium sp. isolate UMGS184 genome assembly, contig: NODE_6_length_188921_cov_14.917396, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/765/465/GCA_900765465.1_genomic.fna.gz	0.6275	0.4931	97.13	9.978	NA-NA	HIGH	NA-NA	12	9.978	3637/8957	97.13	2144	CAAFRM010000001.1 TPA_asm: uncultured Prevotella sp., isolate HGM04955, WGS project CAAFRM010000000 data, contig: SRS294916_12_k89_47, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/544/255/GCA_900544255.1_genomic.fna.gz	0.5925	0.4921	97.69	9.421	NA-NA	HIGH	NA-NA	10	9.421	4503/9306	97.69	7	UQUM01000001.1 uncultured Sutterella sp. isolate UMGS655 genome assembly, contig: NODE_66_length_117545_cov_8.646125, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/287/405/GCF_003287405.1_genomic.fna.gz	0.5737	0.6524	97.73	9.122	NA-NA	HIGH	NA-NA	9	9.122	6339/12932	97.73	1415	NZ_PRLD01000040.1 Faecalibacterium prausnitzii strain APC923/51-1 NODE_109_length_3421_cov_1544.05, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/555/035/GCA_900555035.1_genomic.fna.gz	0.5456	0.6147	97.23	8.675	NA-NA	HIGH	NA-NA	9	8.675	5428/12972	97.23	1884	USJX01000001.1 uncultured Prevotella sp. isolate UMGS1787 genome assembly, contig: NODE_30_length_102517_cov_23.767270, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/433/475/GCA_000433475.1_genomic.fna.gz	0.5284	0.2858	98.32	8.401	NA-NA	HIGH	NA-NA	8	8.401	3663/6196	98.32	9	HF993067.1 Mycoplasma sp. CAG:956 genomic scaffold, scf2, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/768/875/GCA_900768875.1_genomic.fna.gz	0.5204	0.3220	99.06	8.274	NA-NA	HIGH	NA-NA	8	8.274	5319/7129	99.06	0	CAAGEP010000001.1 TPA_asm: Alphaproteobacteria bacterium, isolate HGM16788, WGS project CAAGEP010000000 data, contig: SRS476164_70_k119_1144, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/001/916/005/GCA_001916005.1_genomic.fna.gz	0.4824	0.2985	98.08	7.670	NA-NA	HIGH	NA-NA	8	7.670	3965/7238	98.08	194	MNRP01000042.1 MAG: Clostridium sp. 26_22 Ley3_66761_scaffold_1081, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/433/675/GCA_000433675.1_genomic.fna.gz	0.4179	0.2112	99.22	6.645	NA-NA	HIGH	NA-NA	6	6.645	4558/5809	99.22	0	FR893525.1 Clostridium sp. CAG:433 genomic scaffold, scf2, whole genome shotgun sequence
reads/ERR7745291_subsamp0.10_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/332/875/GCF_000332875.2_genomic.fna.gz	0.4084	0.4246	96.20	6.494	NA-NA	HIGH	NA-NA	7	6.494	3686/12238	96.20	1084	NZ_KB290627.1 Anaerostipes hadrus DSM 3319 Scfld0, whole genome shotgun sequence
